speed_efficiency,hour,is_peak,weather_impact,location_risk,network_score,network_quality
0.3959462914782985,17,0,0,2,2,2
0.4324594266306618,16,0,2,1,2,2
0.20205800582666325,18,1,0,3,2,1
0.5566766358817338,14,0,2,2,2,2
0.19824811648280533,1,0,1,2,2,2
0.10789303171484185,23,1,0,2,3,1
0.19511250691802473,4,0,0,1,3,2
0.6061189753250529,12,0,1,1,2,2
0.3303457305308424,6,0,0,1,2,2
0.9481144630366435,15,0,0,1,1,2
0.32051980775054284,15,0,0,2,2,2
0.14994819378665142,19,1,1,1,3,1
0.06366887465316022,20,1,0,1,2,1
0.3353561350114589,14,0,1,1,3,0
0.14780796502048077,20,1,0,3,2,1
0.12042420982150792,18,1,0,1,2,1
0.07838297740106932,20,1,2,3,2,1
0.11966640002945322,8,0,2,1,2,2
0.006911752911724151,17,0,2,3,1,0
0.09494970471138135,21,1,0,2,2,2
0.2345054786700319,15,0,1,2,2,2
1.051989100101316,4,0,0,2,2,2
0.3629383941093395,16,0,0,3,3,1
0.172639146689682,12,0,1,1,1,2
0.8791395715289312,7,0,0,2,3,2
0.8977327746801146,16,0,1,2,2,2
0.05325954445294372,19,1,2,2,1,0
0.5957005288145665,7,0,0,2,3,2
0.5539251480060111,9,0,0,1,2,2
0.3315680812932985,0,0,1,1,2,2
0.09923051280508052,20,1,0,1,2,2
0.8704749324365681,4,0,0,2,3,2
0.11144302678721416,13,0,0,2,2,2
0.36537262888071376,5,0,0,1,2,2
0.5130047516804129,0,0,1,1,2,2
0.4685948802889416,17,0,0,1,2,2
0.12167707444330735,21,1,0,1,1,1
0.03982704813450346,21,1,1,2,3,0
0.07175512154589203,20,1,1,2,3,1
0.2703484789214844,12,0,0,2,2,2
0.03837441550944738,6,0,1,2,1,2
0.40155335784428603,5,0,0,2,2,2
0.6874770686104401,0,0,0,1,3,2
0.18319707462303866,9,0,0,1,1,2
0.630892172243646,15,0,2,3,3,1
0.18587007032269665,20,1,1,2,2,2
0.08946947773577175,14,0,0,1,2,2
0.2985022464002366,15,0,0,1,2,2
0.2932044074821743,23,1,0,1,2,2
0.3125670470390694,7,0,0,2,1,2
0.29350045009496384,6,0,0,1,2,2
0.2647424508928298,14,0,1,3,1,0
-0.022225520916626003,15,0,0,1,1,2
0.2787219293090159,1,0,0,2,2,2
0.4320881744328616,9,0,1,3,2,2
0.09868959794961167,1,0,0,1,1,2
1.6036984638111198,2,0,0,2,3,2
0.4273959622873688,23,1,0,1,3,1
0.5168728373852098,12,0,0,1,2,2
0.4879130946415492,3,0,0,2,2,2
0.6272842215048074,2,0,1,3,2,2
0.1349121946277976,0,0,0,1,2,2
0.38795974880356815,5,0,2,3,2,2
0.6342428486884066,2,0,0,3,2,2
0.0027955536768435,3,0,1,2,1,2
0.10274260635747696,22,1,2,1,2,0
0.08815539735238655,10,0,0,1,3,2
0.2740760272756409,12,0,0,2,2,2
0.22150543478883455,19,1,0,2,2,1
0.15900891239083548,23,1,1,2,2,2
0.10092201218748217,19,1,1,2,2,0
0.30051945439680244,17,0,1,1,1,2
0.17194338945027685,12,0,0,1,2,2
0.3826284667803306,2,0,2,2,2,0
0.5803494227425915,16,0,0,2,3,2
0.5386560216627512,6,0,0,1,2,2
0.6164479323638131,10,0,0,2,2,2
0.006577809785602058,10,0,0,1,1,2
0.2055965414136218,21,1,0,2,2,1
0.10374022099499354,13,0,0,1,1,2
0.6879296133640241,16,0,1,1,2,2
0.29236061543060526,13,0,0,1,2,1
0.5566569011756423,23,1,0,1,3,2
0.17245588213426427,10,0,2,1,1,2
0.05694432998368889,18,1,0,1,2,2
0.18501597342680304,5,0,0,1,2,2
0.288633475319113,13,0,1,1,2,2
0.2078679398519937,15,0,0,1,2,2
0.22281554154181982,5,0,0,3,2,0
0.3165530568984906,3,0,0,1,2,2
0.2895456211244402,16,0,0,3,2,2
0.4880994471003025,3,0,0,3,2,0
0.28181443550168306,1,0,0,2,2,2
0.12417792052731237,13,0,0,3,1,2
0.48324977009203157,14,0,1,1,2,2
0.48652421959210923,15,0,1,1,1,2
0.7534146560199825,5,0,0,1,3,1
0.2723974587115078,0,0,1,2,1,0
0.18620125846451788,17,0,0,1,3,2
0.5125464251524783,6,0,0,3,2,2
0.3422575560180158,22,1,0,1,2,1
0.11617175166427103,18,1,1,2,2,1
0.07378128626689205,4,0,2,1,1,2
0.14063452986404548,7,0,0,3,2,0
0.10112253114798767,11,0,0,3,1,2
0.4182552760584887,17,0,0,1,2,2
0.7306695067173469,15,0,0,3,3,2
0.2019930908803285,22,1,1,1,3,1
0.1705931560457629,4,0,1,2,2,0
0.2972104623133451,1,0,0,2,2,2
0.11578642823060833,3,0,0,2,1,1
0.16345769474723076,4,0,0,1,1,2
0.1489617804123154,14,0,2,1,1,2
0.3646387358194378,15,0,0,1,3,0
0.4178394276267711,6,0,0,2,3,2
0.47141035762084427,15,0,2,1,2,2
0.7164761522903833,12,0,1,1,2,2
0.1364990209231025,20,1,0,2,2,0
0.5508062281507693,3,0,1,1,2,2
0.5801213264491054,16,0,0,1,2,2
0.24851473146873318,6,0,2,2,3,2
0.15580275098244445,8,0,0,1,2,2
0.34358824497142293,8,0,0,1,2,2
0.26646455721093776,0,0,0,2,2,2
0.1739305986531263,4,0,0,1,2,2
0.12922700053050035,17,0,1,2,2,1
0.2828448094195708,0,0,0,1,2,2
0.34955142205248124,14,0,1,2,1,2
0.2958762930597577,13,0,2,3,3,0
0.2874080517916748,1,0,2,2,2,2
0.3937417067817567,13,0,0,2,2,2
0.17766849094337053,4,0,0,3,2,2
0.14992671616786096,7,0,0,1,3,2
0.216922428365188,3,0,1,1,2,2
0.6765239763292161,2,0,0,3,3,2
0.43288967143306256,0,0,0,1,2,1
0.09150365731908705,19,1,2,2,1,0
0.4615690132318207,4,0,1,3,2,2
0.3326437412965441,0,0,0,1,3,0
0.0015703735821908857,15,0,0,2,2,2
0.23393327353668536,4,0,1,1,2,2
0.6109195486467912,16,0,1,1,2,2
0.16828453850641306,16,0,0,1,1,2
0.15271090744640217,18,1,1,1,1,2
0.03224576212705537,19,1,0,1,1,2
0.10962498325566836,5,0,1,1,2,2
0.16150632966084832,19,1,2,1,2,2
0.34745757666906607,1,0,0,2,2,2
0.027963197283521195,18,1,0,1,1,2
0.13372400284017888,10,0,0,3,2,2
0.37535228788504554,16,0,0,3,2,0
0.15528282698661386,10,0,0,1,2,2
0.08598783704835654,21,1,1,1,2,1
0.7502324318543204,9,0,0,2,2,2
0.992075167102614,10,0,2,1,3,2
0.3022119201453692,10,0,0,3,2,1
0.2113227986877949,14,0,0,3,1,2
0.104198389410119,18,1,2,2,1,1
0.11007645828402139,10,0,1,1,2,2
0.5330140028965645,3,0,0,1,3,2
0.0560028194727195,21,1,1,3,1,1
0.32745579531172064,7,0,0,2,2,2
0.46595600988238145,10,0,0,3,2,2
0.34222276445297756,0,0,0,2,2,2
0.1231251074901948,22,1,0,3,2,1
0.6471145707765589,13,0,0,1,3,2
0.17828143822409737,14,0,0,1,3,2
0.5147661193771894,1,0,0,1,3,2
0.037074540309706694,12,0,1,3,1,2
0.15248661165250896,14,0,2,2,2,1
0.16193734544375943,1,0,2,2,3,0
0.33659272091599624,4,0,0,1,3,2
-0.09065849582909782,4,0,0,3,2,0
0.8052348291326317,0,0,0,1,3,2
0.2155369500014219,21,1,0,2,2,2
0.1593148852924241,14,0,0,3,2,2
0.5243611317882279,0,0,1,3,2,0
0.15356610629534143,4,0,0,3,2,2
0.34359470045018087,13,0,1,1,2,2
0.2676886268473938,7,0,0,1,3,0
0.18199608979762563,2,0,0,3,2,2
0.27065476503968383,7,0,1,3,2,1
0.18842813554284937,15,0,0,3,2,2
1.5610065850113324,0,0,1,1,3,2
0.41789726126439697,4,0,1,1,2,2
1.3353085563742246,0,0,1,1,3,2
0.13484483992224747,19,1,1,2,2,1
1.6599487892195526,17,0,1,2,2,2
0.35752263618101776,9,0,1,3,2,2
0.9236135489071098,7,0,0,1,2,2
0.637697798547172,5,0,1,1,2,2
0.29801271454628053,15,0,1,2,2,2
0.019070316702357187,15,0,0,2,2,2
0.6754472500308164,3,0,0,1,2,2
0.21550078168122555,10,0,0,1,2,2
0.2920337527575872,21,1,0,3,2,2
0.27006317817766823,2,0,0,2,1,2
0.27062817908578063,23,1,1,3,2,0
1.0092357997521328,11,0,0,2,2,2
0.4000435101341934,22,1,1,1,3,2
0.27209234070392974,22,1,1,2,2,1
0.49065103521511755,7,0,1,1,3,2
0.1670669953887517,22,1,1,2,2,1
1.0461290848060274,0,0,1,3,3,2
0.8166312289834039,17,0,2,1,2,2
0.38151668847843484,4,0,2,2,2,2
0.14792281014582842,23,1,0,1,2,1
1.0773851254918267,1,0,0,1,2,2
0.3344525241382972,6,0,1,1,2,2
0.05579642800024193,5,0,0,2,2,2
0.11226247065307683,5,0,2,1,1,2
0.22776478752601712,11,0,1,1,2,2
0.10000552431095291,23,1,1,1,3,2
0.15563799550500623,23,1,1,1,2,1
0.10536201096348975,14,0,1,2,1,2
0.3784377873565632,3,0,1,1,2,2
0.42297677053530214,13,0,0,1,3,0
0.5353955920701747,11,0,0,3,2,2
0.18533083523865215,15,0,1,1,1,2
0.21028515635698933,16,0,1,1,2,2
0.394487337728603,4,0,1,1,3,2
0.5081913033169159,1,0,0,1,3,2
0.16754415721185856,22,1,1,2,3,1
0.17671729262951086,23,1,0,1,1,2
0.1262746354806035,21,1,0,1,2,2
0.1370079604532117,4,0,1,2,1,2
0.4828241923359172,4,0,2,2,2,2
0.2932543648640663,11,0,0,1,1,2
0.3630060262984432,23,1,0,1,3,2
0.13621323758237672,3,0,1,2,1,2
1.0890778217709103,8,0,0,1,3,2
0.42262110762832306,19,1,0,1,3,1
0.5072933167585622,16,0,0,2,2,2
0.17570619692740588,10,0,1,1,1,2
0.4173431527800874,16,0,0,1,2,2
0.40063710825036775,2,0,1,2,2,2
0.26894130913200714,6,0,0,1,2,2
0.2935964494127686,22,1,0,3,3,1
0.44027604402665765,14,0,0,1,2,2
0.43372322513999845,10,0,0,2,2,2
0.52931115130318,12,0,0,1,3,1
-0.05479308573254921,4,0,2,1,2,2
0.4646838320093283,10,0,0,1,2,2
0.5213473701864831,14,0,1,3,2,0
0.6614136264602418,8,0,0,1,3,2
0.3085815344094508,19,1,2,1,2,2
0.2647992870570156,5,0,0,2,1,2
0.13049654056562876,23,1,0,3,2,0
0.42708134736696446,4,0,0,3,1,0
0.43138770817166444,8,0,1,1,2,2
0.8711799585346206,9,0,1,3,1,2
0.5695179306539482,3,0,0,1,2,2
0.19340722700345384,1,0,0,1,1,2
0.42015076202760493,7,0,0,1,3,2
0.22500034352366488,19,1,0,3,2,1
0.09737661068303352,8,0,2,1,2,2
-0.10381119646589548,8,0,1,1,2,2
0.1354915326176863,3,0,2,2,1,2
0.15995094840900212,3,0,0,1,2,2
0.24791995460495012,21,1,0,2,2,2
0.17311515792458337,12,0,0,3,3,2
0.26025315866755455,23,1,0,1,3,2
0.22548654817296201,1,0,1,1,1,0
0.6444500442122643,4,0,1,1,2,2
0.13259214922026855,6,0,1,3,1,2
0.09030620251250053,11,0,1,1,1,0
0.32975340160954586,6,0,0,1,3,0
0.3288937961880288,16,0,1,1,1,2
0.9125123876179908,0,0,1,2,3,2
0.6531094278548331,14,0,0,2,2,2
0.04444807436363411,18,1,1,1,1,1
0.4650107627509987,0,0,0,1,2,2
0.17292351073520582,15,0,0,1,1,2
0.931783807117006,4,0,0,3,3,2
0.6009360541587911,11,0,0,1,2,2
0.18166076207064352,5,0,0,2,1,2
1.405799325743735,7,0,0,1,2,2
0.11819033933049401,22,1,0,1,2,1
0.06469502995342848,21,1,0,2,2,1
0.2429413499638778,22,1,1,1,2,1
0.10088020209651502,8,0,0,1,1,0
0.339335853335896,20,1,0,1,2,2
0.5559906249582344,6,0,1,1,3,2
0.1875746190730766,5,0,0,3,1,0
0.2721202799181877,21,1,1,2,3,2
0.3174418534008538,5,0,2,1,2,2
0.22986951430035135,13,0,0,1,2,2
0.7401261045386394,2,0,0,2,2,2
0.20464207192387268,21,1,2,1,2,0
0.19182694737894632,11,0,0,1,2,0
-0.008081924909653763,3,0,1,2,3,2
0.01863592378806466,23,1,2,1,2,1
0.20908067829772428,21,1,0,2,2,1
0.9832694470041747,1,0,0,3,3,2
0.2621048835028187,18,1,1,3,2,2
0.9385149872183014,1,0,0,3,2,2
0.10830372819904746,20,1,0,2,1,1
0.2782208901151051,9,0,0,2,1,2
0.2585920413901438,14,0,0,1,3,1
0.24116552268784672,20,1,1,1,3,1
0.04327276047164696,7,0,2,1,1,0
0.3997249932966477,15,0,0,2,3,2
0.5866831501843358,3,0,1,1,2,2
0.09537332409660901,16,0,1,3,1,2
0.37454245548140863,10,0,0,1,2,2
0.23061155868277308,15,0,2,1,2,1
0.37679680655522185,13,0,0,1,2,2
0.21259820683738914,21,1,1,1,2,1
0.16862705484650162,3,0,1,2,1,2
0.408968624872468,12,0,1,2,2,2
0.33315729841418723,3,0,0,1,1,2
0.2057361437970602,1,0,1,2,1,2
0.028284873897944002,13,0,1,3,2,1
0.2981467276592019,12,0,0,1,2,2
0.24986752867357098,19,1,1,2,3,2
0.2597698087371448,16,0,2,2,2,1
0.3184777645678366,16,0,1,3,2,2
0.1601379882646678,11,0,0,2,2,2
0.6293515577736548,10,0,0,1,2,2
0.05608211029429105,4,0,0,2,2,2
0.35009817382900976,19,1,0,2,2,2
0.4139170485313713,1,0,0,1,2,2
0.09566329121797557,21,1,0,2,2,1
-0.022412072970753427,14,0,0,3,2,1
0.206286387110839,6,0,0,1,1,0
0.2419067798806303,12,0,0,1,2,2
0.5859975816132397,16,0,0,2,2,0
0.6363057615010329,7,0,0,2,2,2
0.4513239668001174,5,0,1,2,2,2
0.32637819146107716,6,0,0,1,2,0
0.21475578822330688,13,0,0,1,3,2
0.23448242658084698,11,0,0,1,2,2
0.07347134894671328,19,1,1,1,2,0
0.1826752157134725,18,1,0,2,2,2
0.13003734915011772,12,0,0,1,3,2
0.7493786274015015,16,0,1,2,2,2
0.45235493050370446,12,0,0,1,2,2
0.22032804460346517,1,0,1,1,3,2
0.35447236784021835,18,1,1,1,3,2
0.2686235649141892,4,0,1,1,1,2
0.6890320312454411,1,0,0,1,3,2
0.23265345348893293,4,0,0,3,2,0
0.4806116155705033,13,0,0,1,2,2
0.11927729029713892,0,0,0,1,2,2
0.051672828943764,20,1,0,2,1,1
0.5633426800075999,8,0,0,1,2,2
0.10233203792608588,18,1,0,2,2,1
0.269638033007467,17,0,0,1,3,1
1.150886126838849,4,0,0,1,2,2
0.18459367800528964,10,0,0,2,2,2
0.844315308396705,14,0,2,2,3,2
1.4247777530147387,6,0,0,1,3,2
1.3334180461042866,8,0,1,1,1,2
0.47673531434297856,8,0,0,1,2,2
0.1577116466228841,21,1,0,3,3,1
0.458477656562879,23,1,2,1,3,1
-0.01777747114213221,22,1,2,2,2,0
0.005683869700756332,7,0,1,3,3,2
0.16730187753365608,20,1,0,2,2,0
0.26101149858605444,16,0,0,3,3,0
0.030341082039136852,9,0,1,2,2,0
0.3109960203657501,9,0,0,3,2,2
0.8801038553886147,10,0,2,2,3,2
1.17895859532966,12,0,0,2,3,2
0.20978824019947429,19,1,2,2,2,0
0.06445808416140285,1,0,1,1,2,2
-0.02214419381358471,4,0,0,3,2,2
0.13610207915175707,5,0,1,3,2,2
0.3668435843565618,16,0,0,3,3,0
0.17471297150441925,3,0,0,1,1,2
0.2535875929156103,5,0,0,1,1,2
0.05864665371673883,18,1,0,1,1,1
0.2921801018170415,2,0,0,1,1,2
0.12237403182872249,12,0,0,2,1,2
0.33411135686100946,2,0,0,1,2,1
0.3380349659789329,17,0,1,1,2,1
0.47110184379533254,3,0,1,2,2,2
0.26194757761841686,5,0,0,1,3,2
0.7053736513654189,10,0,0,1,2,2
0.24299514974617867,7,0,1,2,1,2
0.13551952643073964,1,0,2,2,2,1
0.9668372992944805,14,0,1,3,2,2
0.33406650227007145,10,0,0,1,2,2
0.1587866505433699,21,1,0,3,2,1
0.14086109970791355,23,1,0,1,3,2
0.17625858134475536,13,0,0,3,2,1
0.7544842729813332,5,0,2,1,3,2
1.085142761229515,4,0,0,1,3,2
0.2626649544835853,18,1,0,3,2,1
0.7171309228226603,1,0,0,2,2,2
0.20339620510408601,12,0,0,2,2,2
-0.011878585574629117,5,0,1,2,1,2
0.1388240450109223,22,1,1,2,2,2
0.2975139526295724,14,0,2,1,2,0
0.41440698115546765,9,0,0,3,2,2
0.1589656288343831,19,1,1,1,1,1
0.21795395257145683,4,0,0,1,2,2
0.40507264588270525,19,1,1,2,2,2
0.3694067484945271,12,0,1,1,3,2
0.3305598655954152,9,0,1,2,2,2
1.462653447753495,16,0,1,3,2,2
0.18090081169050135,4,0,1,1,3,1
-0.026422167622544974,19,1,0,1,2,1
0.2842201219206092,14,0,2,2,2,2
0.21031315309441784,13,0,0,3,2,2
0.23928880877219239,5,0,1,1,1,2
0.49143325753665373,16,0,2,1,2,2
0.2558118795813139,17,0,1,1,2,2
0.39432302428392785,7,0,1,1,3,2
0.0596945260908068,20,1,1,1,2,2
0.2030476531085561,22,1,0,3,2,1
0.45919079113607175,13,0,1,2,2,2
0.13741063713812815,22,1,2,2,2,0
0.5790366256336658,7,0,0,3,2,2
0.3935502111875823,15,0,0,3,2,2
0.7871309747642627,3,0,1,2,2,2
0.15360168482602235,3,0,0,1,1,2
0.27215363827211697,23,1,0,3,2,0
0.508616953683367,14,0,1,2,3,2
0.3432169546748256,7,0,2,1,2,0
0.32678734760347256,14,0,2,3,3,0
0.09312001183773072,18,1,1,2,1,2
0.27730050798445194,19,1,1,2,3,2
0.5076022491905038,8,0,0,1,3,2
0.24997568642793014,14,0,1,3,1,2
0.09373291954405491,9,0,0,3,1,2
0.6534998720590847,15,0,1,1,2,2
0.26123290049403797,14,0,0,1,2,2
0.5084067128424115,2,0,0,3,2,2
0.5206161954046701,0,0,0,2,2,2
0.6030596271204534,0,0,2,2,2,2
0.8640165499556716,3,0,1,1,3,2
0.06210812135895867,21,1,1,1,2,1
0.37330577137402093,10,0,1,1,3,0
0.16371915552948862,19,1,0,1,2,2
0.14938855740566445,5,0,0,1,1,0
0.3969149036661435,0,0,0,1,2,2
0.4487508343444224,8,0,2,1,1,2
0.06417797036626241,17,0,1,1,2,2
0.15303717304433076,2,0,0,2,2,2
0.42903778577512813,0,0,2,2,2,0
0.1813314801971183,20,1,2,1,2,1
0.11570779484563169,22,1,1,2,2,1
0.1263384342008891,22,1,0,2,2,1
0.2173239902694212,21,1,1,1,2,1
0.22935775533330827,5,0,2,2,2,2
0.38399330118698777,14,0,0,2,2,2
0.33759577216646497,17,0,0,2,2,2
0.4379895285418082,12,0,0,2,3,2
0.7473490781935722,0,0,2,1,3,2
0.1781252731557937,1,0,0,1,1,2
0.2874362337903371,9,0,0,1,2,2
0.20338080268425268,19,1,0,1,2,1
0.2894221508806359,15,0,0,1,2,1
0.05917554321691821,2,0,0,1,2,2
0.4715686720240323,9,0,0,1,2,2
0.2120781908458989,16,0,2,1,1,2
0.1498496361611111,4,0,0,2,2,0
0.14290011162935662,22,1,0,1,2,1
0.06867193818719013,16,0,0,2,1,2
0.6662354061088438,2,0,1,1,2,2
0.15741458975968406,7,0,1,1,1,2
0.08993973722514013,7,0,0,1,3,2
0.4349937769397197,6,0,1,1,2,2
0.22747005379856647,12,0,0,2,2,1
1.0019373290827305,9,0,0,1,3,2
0.15751716177955144,23,1,0,3,2,1
0.5598372609651429,16,0,1,1,2,2
0.38837921649785967,4,0,0,2,1,2
0.5906763335251034,2,0,1,1,3,2
0.03352480462609746,4,0,0,1,2,2
0.19988132787527751,16,0,0,1,1,2
0.15180259842457283,13,0,0,3,2,0
0.7225362975423356,0,0,0,1,3,2
0.24564182521766081,16,0,1,2,2,2
0.4661477704588533,15,0,0,1,2,2
0.8097327720916672,3,0,0,2,3,2
0.14071823914369241,5,0,0,2,1,2
0.30220570300440636,7,0,2,3,2,2
0.14173596609517808,18,1,1,3,2,1
0.12526002589370666,12,0,1,2,1,1
0.13920027577108948,5,0,0,1,1,2
0.6284300961490606,9,0,0,1,2,2
0.22866533293667266,2,0,1,2,1,1
0.11971332398578215,6,0,1,1,2,2
1.1422467593777696,10,0,0,2,3,2
0.786700569576028,9,0,2,1,2,0
0.3329219113856886,1,0,0,1,2,2
0.1525082805035646,22,1,0,1,2,2
0.1293073386587897,17,0,0,3,2,2
0.39173203143688995,14,0,1,2,2,2
0.5825831199852092,10,0,0,1,2,2
0.7717718638072899,16,0,0,1,2,2
0.0702478572600172,20,1,0,1,2,1
0.5872509425397014,17,0,2,1,2,2
0.2626962647468075,9,0,0,3,2,2
0.15139394458675431,16,0,0,1,3,2
0.32058294204908877,18,1,0,2,3,2
0.41504958084525645,3,0,0,1,3,2
0.6811993190075085,2,0,1,2,2,2
0.1104860128611232,8,0,0,1,1,2
0.6953833652427954,5,0,0,2,2,2
0.09999428207764216,23,1,1,2,2,0
0.0740718218617936,23,1,0,3,2,1
0.2312984316856939,23,1,1,1,2,0
0.14830827283334397,18,1,2,1,2,0
0.5256233398311569,13,0,1,1,3,2
0.7711966334437986,3,0,1,2,3,0
0.22681441339575262,7,0,0,1,2,2
0.14354843292571462,14,0,1,2,1,2
0.04344506045575627,20,1,0,1,2,1
0.5775800481552161,7,0,0,2,1,2
0.19802389966345582,5,0,1,3,2,2
0.11436698018258358,22,1,0,1,2,1
0.1635857707676328,18,1,0,1,2,0
0.1345549258991383,15,0,0,1,2,2
0.2946247442615183,4,0,0,2,2,2
0.12064911452924357,17,0,1,3,2,2
0.3833353484709848,8,0,2,3,3,0
0.1456897958600709,0,0,0,1,1,2
0.7309886334617113,2,0,0,1,3,2
0.14559644871650168,0,0,0,1,3,1
0.20545788913655863,14,0,1,2,2,2
0.13808457482343767,18,1,0,2,2,2
0.2871494793494467,0,0,0,1,3,2
0.35329335261362554,2,0,1,1,2,2
-0.0030305823051402074,5,0,1,2,1,0
0.2406916990115609,18,1,0,2,2,1
0.0748255097898742,17,0,1,1,1,2
0.28490958499224955,16,0,1,3,2,2
0.29915159743131936,20,1,0,3,2,2
0.39758834672793464,16,0,1,2,2,2
0.31981139601321873,22,1,0,2,3,1
0.31785982586680644,3,0,0,2,2,2
0.3323452584612295,2,0,1,2,2,2
0.17071909726347267,11,0,1,3,2,2
0.7462154579366211,1,0,0,1,2,2
0.1569089176879261,1,0,0,1,1,2
-0.05033766830786274,15,0,0,3,2,2
0.7969731324122334,17,0,0,2,2,2
0.26184725818137544,5,0,2,1,1,2
0.38584685371381017,14,0,0,1,2,2
0.6780767970975771,12,0,0,1,3,2
0.330759183516683,16,0,1,2,2,2
0.09043021293057919,18,1,1,1,1,1
0.393537326926076,12,0,0,1,1,2
0.16556172878374514,23,1,2,3,2,0
-0.0637202584706282,7,0,0,1,1,2
0.25947058538905693,23,1,0,3,2,1
0.5810807374679201,11,0,0,2,3,2
-0.07510157647117947,9,0,0,2,2,2
0.35156289039761934,16,0,0,3,2,2
0.10989714879564758,5,0,0,2,1,2
0.08688174656602951,19,1,0,3,3,2
0.17459323090991086,15,0,1,2,2,2
0.34989799982387676,21,1,0,3,3,1
0.2903100671058128,16,0,0,2,3,2
0.13596967906440893,20,1,2,3,2,1
0.14732823537197418,18,1,0,1,2,1
0.23382892368892674,17,0,1,1,1,2
0.22912927617608167,5,0,1,2,1,2
0.34103952010537475,6,0,1,2,2,2
0.6688753446877008,10,0,0,1,2,2
0.5282563574268835,10,0,2,2,3,2
0.10326165116816595,10,0,2,3,1,2
0.31848845335184345,7,0,1,2,2,1
0.18357702811969834,3,0,0,1,1,2
0.18104535448967865,23,1,1,2,2,2
0.24104094446751442,9,0,0,1,2,2
0.35535154221559834,23,1,0,1,2,2
0.18746632447858566,21,1,0,3,2,0
0.38548267459309343,6,0,1,1,2,2
0.503491510473562,12,0,1,1,2,2
0.16929584681100793,21,1,0,2,3,0
0.5951646971452548,14,0,1,2,3,2
0.30336298016856894,6,0,0,2,1,2
0.18697424540080448,18,1,0,1,3,1
1.2010232301679677,11,0,0,2,3,2
0.1267878412894185,0,0,1,2,1,1
0.23513499889604833,5,0,2,3,2,0
0.3296499207029053,8,0,0,1,2,2
0.1498135582894523,21,1,0,1,3,2
0.08596925051641824,1,0,0,1,1,2
0.5112721913588578,7,0,0,1,2,2
0.07033350964372599,12,0,0,3,1,2
0.12413660174762522,19,1,1,3,1,2
0.45271819674681524,13,0,1,2,3,0
0.7375133600228776,11,0,0,3,2,2
0.2558066262308992,8,0,1,2,1,2
0.3354555645347949,20,1,0,1,2,1
0.153735817096647,15,0,1,2,1,2
0.4280307828908272,21,1,1,1,2,2
0.27471754229058304,14,0,0,2,3,2
0.10476872744392628,0,0,0,1,1,2
0.19370509233289654,12,0,0,3,1,2
0.276149370700734,10,0,0,2,2,2
0.2336990038713691,4,0,0,2,2,2
0.4798228776450384,1,0,1,3,2,2
0.17652632521081651,20,1,0,1,2,0
0.11279433737540125,21,1,1,3,2,1
0.12810661733127082,18,1,0,3,2,0
1.9867746974130516,8,0,0,2,3,2
0.05134273796491411,19,1,0,2,2,0
0.6605682398664857,17,0,0,2,3,2
0.4571016974092407,0,0,2,1,2,2
0.5669737614958821,6,0,1,2,2,2
0.1470182247034976,21,1,0,3,2,1
0.262824995134366,17,0,2,2,2,0
0.507714156720112,1,0,0,1,2,2
0.21389084568037783,13,0,0,3,1,2
1.2084690360464556,3,0,0,1,2,2
0.7469749016881335,15,0,0,1,2,2
0.39276719903509477,13,0,0,2,3,2
0.4344972942433596,1,0,0,1,2,2
0.3849655446995279,14,0,1,2,3,2
0.2585825084580226,5,0,0,2,1,2
0.18063993334468972,12,0,0,1,1,2
0.5893954276334532,5,0,1,1,3,2
0.057646461641940226,2,0,0,2,3,2
0.13559045715152257,20,1,0,1,2,1
0.6111422588809672,12,0,0,1,2,2
0.13322627636717643,21,1,1,2,2,1
0.30542779117429186,12,0,1,1,2,2
0.1222044796931162,23,1,0,3,1,2
1.4774186787781316,16,0,1,1,2,2
0.0811477558602388,11,0,1,1,2,2
0.46652210353435974,12,0,2,3,2,2
0.6942101356809047,4,0,1,1,2,2
0.19716149066442704,13,0,0,3,2,2
0.15282742991867193,12,0,2,1,2,1
0.01349608895552794,12,0,1,2,2,2
0.24214485693520674,15,0,0,2,2,2
0.3295823861348473,7,0,1,2,2,2
0.161970887724073,18,1,0,2,2,2
0.05187041867069703,21,1,1,1,2,0
0.4314581190886812,7,0,1,2,2,2
0.08974654820167202,15,0,1,2,1,2
1.1083374073219354,1,0,1,2,3,2
0.2500423472042377,8,0,1,2,1,2
0.29654252096080136,12,0,1,1,1,2
0.7564206346228506,7,0,0,2,2,2
0.24150136655238783,3,0,0,1,2,1
0.04493991768290561,22,1,2,3,1,0
0.4008632493765218,13,0,0,1,2,2
0.22596292370989415,23,1,0,1,3,0
0.48499970553971766,10,0,1,2,2,2
0.1336283224942109,19,1,1,3,2,1
0.2257850645530373,2,0,0,2,1,2
1.0893217272040048,15,0,0,3,2,2
0.3249358437664203,9,0,0,1,1,2
0.15266442586685416,13,0,1,1,1,1
0.41052997164008376,3,0,1,2,2,0
0.12071970083655979,18,1,1,1,2,0
0.2747550654458686,7,0,0,2,1,2
0.08119802045535193,20,1,1,3,2,0
0.3437140971480766,15,0,1,1,2,2
0.05136670239301793,17,0,2,2,2,2
0.03836116788127864,5,0,0,1,1,2
0.21970016461396766,19,1,0,1,3,0
0.02319657273799959,12,0,1,1,1,2
0.09957082959923573,1,0,0,3,1,0
0.49973877317610266,20,1,0,1,2,2
0.37705248402450675,0,0,2,3,3,1
0.3340184363823506,0,0,2,2,3,2
0.7221648448779602,9,0,0,3,2,2
